Crop_Year,State,Crop,Production,Area,Yield,Crop_Type
1998,Assam,Tobacco,732,1465.0,0.569545455,Cultivos Industriales
1998,Assam,Turmeric,7416,10729.0,0.666956522,"Especias, Tubérculos y Hortalizas"
1999,Assam,Arecanut,52924,73464.0,0.746086957,Frutales
1998,Assam,Banana,581884,41885.0,13.78826087,Frutales
2000,Assam,Turmeric,8032,11626.0,0.668695652,"Especias, Tubérculos y Hortalizas"
2000,Assam,Potato,668457,80504.0,7.459565217,"Especias, Tubérculos y Hortalizas"
2001,Assam,Potato,620571,80056.0,7.350869565,"Especias, Tubérculos y Hortalizas"
2001,Assam,Coconut ,163597000,21067.0,7700.721304,Frutales
2001,Assam,Banana,606192,43600.0,13.77652174,Frutales
2001,Assam,Arecanut,69663,73223.0,0.985652174,Frutales
2001,Assam,Onion,17453,7476.0,2.351304348,"Especias, Tubérculos y Hortalizas"
2001,Assam,Dry chillies,9647,14732.0,0.637826087,"Especias, Tubérculos y Hortalizas"
2001,Bihar,Onion,134445,14083.0,10.47351351,"Especias, Tubérculos y Hortalizas"
1998,Bihar,Turmeric,3288,3106.0,1.114615385,"Especias, Tubérculos y Hortalizas"
1998,Bihar,Tobacco,13380,17537.0,0.816111111,Cultivos Industriales
1998,Bihar,Sugarcane,5101066,106935.0,39.29543478,Cultivos Industriales
1999,Bihar,Banana,207607,15386.0,12.55909091,Frutales
1998,Bihar,Sannhamp,2380,4196.0,0.535833333,Cereales y Granos
1998,Bihar,Potato,1721987,178428.0,9.751454545,"Especias, Tubérculos y Hortalizas"
1998,Bihar,Onion,192991,20408.0,9.368181818,"Especias, Tubérculos y Hortalizas"
1998,Bihar,Ginger,1116,798.0,1.4005,"Especias, Tubérculos y Hortalizas"
1998,Bihar,Sweet potato,193770,17925.0,11.04475,"Especias, Tubérculos y Hortalizas"
1999,Bihar,Coriander,1624,3086.0,0.537241379,"Especias, Tubérculos y Hortalizas"
2007,Bihar,Garlic,3615,2502.0,1.448,"Especias, Tubérculos y Hortalizas"
2007,Bihar,Onion,136730,15216.0,8.736111111,"Especias, Tubérculos y Hortalizas"
2007,Bihar,Dry chillies,3534,2680.0,1.106206897,"Especias, Tubérculos y Hortalizas"
2007,Bihar,Coriander,1573,2167.0,0.736666667,"Especias, Tubérculos y Hortalizas"
2007,Bihar,Banana,233609,17872.0,15.2126087,Frutales
2005,Bihar,Turmeric,3417,3515.0,0.975,"Especias, Tubérculos y Hortalizas"
2005,Bihar,Tobacco,17242,14901.0,1.151428571,Cultivos Industriales
2005,Bihar,Sweet potato,68398,4397.0,15.47413793,"Especias, Tubérculos y Hortalizas"
2005,Bihar,Sugarcane,4240463,101243.0,36.43151515,Cultivos Industriales
2005,Bihar,Sannhamp,2587,3191.0,0.773225806,Cereales y Granos
2005,Bihar,Potato,1225728,140539.0,8.786842105,"Especias, Tubérculos y Hortalizas"
2005,Bihar,Onion,160656,18401.0,8.135263158,"Especias, Tubérculos y Hortalizas"
2005,Bihar,Ginger,1243,824.0,1.53,"Especias, Tubérculos y Hortalizas"
1999,Bihar,Dry chillies,5688,5504.0,1.091428571,"Especias, Tubérculos y Hortalizas"
2007,Bihar,Potato,1244108,153909.0,8.115,"Especias, Tubérculos y Hortalizas"
2007,Bihar,Turmeric,3419,3432.0,0.9985,"Especias, Tubérculos y Hortalizas"
2007,Bihar,Sweet potato,49649,3741.0,13.45586207,"Especias, Tubérculos y Hortalizas"
1998,Bihar,Garlic,4252,2927.0,1.415365854,"Especias, Tubérculos y Hortalizas"
1998,Bihar,Dry chillies,6362,6304.0,0.970666667,"Especias, Tubérculos y Hortalizas"
1998,Bihar,Coriander,1821,2971.0,0.680512821,"Especias, Tubérculos y Hortalizas"
1998,Bihar,Banana,323667,17743.0,17.85958333,Frutales
1997,Bihar,Turmeric,3216,2904.0,1.173333333,"Especias, Tubérculos y Hortalizas"
1997,Bihar,Sweet potato,186123,14114.0,13.03461538,"Especias, Tubérculos y Hortalizas"
1997,Bihar,Sugarcane,4939899,107424.0,50.18152174,Cultivos Industriales
1997,Bihar,Sannhamp,2282,3844.0,0.583095238,Cereales y Granos
1997,Bihar,Ragi,64976,74292.0,0.8998,Cereales y Granos
1997,Bihar,Potato,1465659,168074.0,8.929636364,"Especias, Tubérculos y Hortalizas"
1997,Bihar,Onion,137869,18061.0,7.817272727,"Especias, Tubérculos y Hortalizas"
2007,Bihar,Sugarcane,4027229,107039.0,33.2446875,Cultivos Industriales
1997,Bihar,Garlic,4095,3068.0,1.317560976,"Especias, Tubérculos y Hortalizas"
1997,Bihar,Coriander,1509,3097.0,0.462051282,"Especias, Tubérculos y Hortalizas"
1997,Bihar,Banana,440763,18197.0,24.0412,Frutales
2009,Bihar,Tobacco,16878,9040.0,1.897,Cultivos Industriales
2009,Bihar,Sugarcane,3443693,72916.0,44.66484848,Cultivos Industriales
2008,Bihar,Turmeric,3027,2610.0,1.153,"Especias, Tubérculos y Hortalizas"
2008,Bihar,Sugarcane,4959918,111902.0,38.28870968,Cultivos Industriales
2008,Bihar,Onion,137545,14805.0,8.775714286,"Especias, Tubérculos y Hortalizas"
2008,Bihar,Garlic,4014,2522.0,1.587142857,"Especias, Tubérculos y Hortalizas"
2008,Bihar,Dry chillies,3238,2364.0,1.227666667,"Especias, Tubérculos y Hortalizas"
2005,Bihar,Garlic,4003,2711.0,1.476774194,"Especias, Tubérculos y Hortalizas"
2007,Bihar,Tobacco,22428,13330.0,1.808333333,Cultivos Industriales
1997,Bihar,Dry chillies,4450,5231.0,0.881777778,"Especias, Tubérculos y Hortalizas"
2005,Bihar,Dry chillies,3029,3107.0,0.936774194,"Especias, Tubérculos y Hortalizas"
2005,Bihar,Coriander,1749,2227.0,0.8034375,"Especias, Tubérculos y Hortalizas"
2005,Bihar,Banana,239311,15596.0,17.24727273,Frutales
2003,Bihar,Tobacco,15960,14353.0,1.103333333,Cultivos Industriales
2003,Bihar,Sweet potato,63938,4551.0,12.97965517,"Especias, Tubérculos y Hortalizas"
2003,Bihar,Sugarcane,4285888,103100.0,39.12181818,Cultivos Industriales
2003,Bihar,Sannhamp,2467,3441.0,0.713076923,Cereales y Granos
2003,Bihar,Potato,1351846,142013.0,9.989210526,"Especias, Tubérculos y Hortalizas"
2003,Bihar,Onion,137965,14545.0,9.284736842,"Especias, Tubérculos y Hortalizas"
2003,Bihar,Garlic,3605,2797.0,1.484375,"Especias, Tubérculos y Hortalizas"
2003,Bihar,Dry chillies,2198,3233.0,0.732647059,"Especias, Tubérculos y Hortalizas"
2003,Bihar,Coriander,1500,2169.0,0.690967742,"Especias, Tubérculos y Hortalizas"
2003,Bihar,Banana,215248,13007.0,19.39208333,Frutales
2002,Bihar,Turmeric,2893,2927.0,0.993809524,"Especias, Tubérculos y Hortalizas"
2002,Bihar,Tobacco,16805,14952.0,1.124166667,Cultivos Industriales
2002,Bihar,Sweet potato,66772,5000.0,12.524,"Especias, Tubérculos y Hortalizas"
2002,Bihar,Sugarcane,4520510,107270.0,39.25787879,Cultivos Industriales
2002,Bihar,Sannhamp,3012,4235.0,0.726666667,Cereales y Granos
2002,Bihar,Potato,1476602,147819.0,10.27135135,"Especias, Tubérculos y Hortalizas"
2002,Bihar,Onion,116759,13589.0,8.524054054,"Especias, Tubérculos y Hortalizas"
2002,Bihar,Ginger,584,394.0,1.380666667,"Especias, Tubérculos y Hortalizas"
2002,Bihar,Garlic,3280,2221.0,1.445625,"Especias, Tubérculos y Hortalizas"
2002,Bihar,Dry chillies,2301,3420.0,0.682580645,"Especias, Tubérculos y Hortalizas"
2002,Bihar,Coriander,1426,2190.0,0.661333333,"Especias, Tubérculos y Hortalizas"
2002,Bihar,Banana,340338,17307.0,22.17956522,Frutales
2001,Bihar,Turmeric,3038,2918.0,1.139166667,"Especias, Tubérculos y Hortalizas"
2001,Bihar,Tobacco,15031,13651.0,1.207857143,Cultivos Industriales
2001,Bihar,Sweet potato,56979,4981.0,11.255,"Especias, Tubérculos y Hortalizas"
2001,Bihar,Sugarcane,5818262,120754.0,44.32352941,Cultivos Industriales
2001,Bihar,Potato,1432119,140783.0,10.54486486,"Especias, Tubérculos y Hortalizas"
2003,Bihar,Turmeric,2758,2789.0,0.994782609,"Especias, Tubérculos y Hortalizas"
2001,Bihar,Garlic,3164,2156.0,1.432758621,"Especias, Tubérculos y Hortalizas"
2001,Bihar,Coriander,1326,2286.0,0.574516129,"Especias, Tubérculos y Hortalizas"
2000,Bihar,Turmeric,3035,3121.0,1.01,"Especias, Tubérculos y Hortalizas"
2004,Bihar,Turmeric,2788,2823.0,0.992608696,"Especias, Tubérculos y Hortalizas"
2004,Bihar,Tobacco,18659,16071.0,1.137647059,Cultivos Industriales
2004,Bihar,Sweet potato,64343,4279.0,13.32516129,"Especias, Tubérculos y Hortalizas"
2004,Bihar,Sugarcane,4111722,104189.0,36.05151515,Cultivos Industriales
2004,Bihar,Sannhamp,3532,4388.0,0.832962963,Cereales y Granos
2004,Bihar,Potato,1062822,138730.0,8.02,"Especias, Tubérculos y Hortalizas"
2004,Bihar,Onion,106528,14115.0,7.463684211,"Especias, Tubérculos y Hortalizas"
2004,Bihar,Ginger,596,394.0,1.486153846,"Especias, Tubérculos y Hortalizas"
2004,Bihar,Garlic,3735,2479.0,1.527741935,"Especias, Tubérculos y Hortalizas"
2004,Bihar,Dry chillies,2245,3126.0,0.71875,"Especias, Tubérculos y Hortalizas"
2004,Bihar,Coriander,1362,2078.0,0.644375,"Especias, Tubérculos y Hortalizas"
2004,Bihar,Banana,189572,14784.0,14.46545455,Frutales
1999,Bihar,Garlic,3983,2777.0,1.380967742,"Especias, Tubérculos y Hortalizas"
1999,Bihar,Potato,1381179,144461.0,9.737297297,"Especias, Tubérculos y Hortalizas"
1999,Bihar,Sugarcane,4088505,97198.0,36.62083333,Cultivos Industriales
1999,Bihar,Sweet potato,79132,5804.0,13.63172414,"Especias, Tubérculos y Hortalizas"
1999,Bihar,Tobacco,17613,17389.0,1.006666667,Cultivos Industriales
1999,Bihar,Turmeric,3302,3134.0,1.154210526,"Especias, Tubérculos y Hortalizas"
2000,Bihar,Banana,339988,16186.0,17.94875,Frutales
2000,Bihar,Coriander,1187,2511.0,0.502,"Especias, Tubérculos y Hortalizas"
2000,Bihar,Dry chillies,4641,4385.0,1.03,"Especias, Tubérculos y Hortalizas"
2000,Bihar,Garlic,3611,2560.0,1.365,"Especias, Tubérculos y Hortalizas"
2000,Bihar,Onion,140786,13788.0,10.16783784,"Especias, Tubérculos y Hortalizas"
2000,Bihar,Potato,1400358,144563.0,9.984594595,"Especias, Tubérculos y Hortalizas"
2000,Bihar,Sugarcane,3985577,93529.0,37.13647059,Cultivos Industriales
2000,Bihar,Sweet potato,60707,5009.0,12.08833333,"Especias, Tubérculos y Hortalizas"
2000,Bihar,Tobacco,17947,15432.0,1.154375,Cultivos Industriales
2001,Bihar,Banana,355042,16263.0,21.29136364,Frutales
2001,Bihar,Dry chillies,3550,3558.0,1.001666667,"Especias, Tubérculos y Hortalizas"
1999,Bihar,Onion,196037,17783.0,11.98918919,"Especias, Tubérculos y Hortalizas"
2003,Chhattisgarh,Ginger,1353,1291.0,1.204666667,"Especias, Tubérculos y Hortalizas"
2001,Chhattisgarh,Sannhamp,611,1736.0,0.34875,Cereales y Granos
2001,Chhattisgarh,Potato,64152,9315.0,6.849375,"Especias, Tubérculos y Hortalizas"
2001,Chhattisgarh,Onion,33857,3836.0,8.872,"Especias, Tubérculos y Hortalizas"
2001,Chhattisgarh,Ginger,1681,1797.0,1.035384615,"Especias, Tubérculos y Hortalizas"
2001,Chhattisgarh,Garlic,2203,779.0,3.026428571,"Especias, Tubérculos y Hortalizas"
2001,Chhattisgarh,Dry chillies,3765,6909.0,0.540625,"Especias, Tubérculos y Hortalizas"
2001,Chhattisgarh,Coriander,951,3618.0,0.28875,"Especias, Tubérculos y Hortalizas"
2001,Chhattisgarh,Bajra,11012,282.0,37.904,Cereales y Granos
2004,Chhattisgarh,Tobacco,17,33.0,0.68,Cultivos Industriales
2004,Chhattisgarh,Turmeric,642,738.0,1.040625,"Especias, Tubérculos y Hortalizas"
2003,Chhattisgarh,Bajra,11291,283.0,38.706,Cereales y Granos
2003,Chhattisgarh,Coriander,1159,3958.0,0.265333333,"Especias, Tubérculos y Hortalizas"
2003,Chhattisgarh,Dry chillies,4248,6486.0,0.645,"Especias, Tubérculos y Hortalizas"
2003,Chhattisgarh,Garlic,2576,910.0,3.008571429,"Especias, Tubérculos y Hortalizas"
2009,Chhattisgarh,Potato,45830,12076.0,4.504666667,"Especias, Tubérculos y Hortalizas"
2003,Chhattisgarh,Onion,32548,4441.0,7.334,"Especias, Tubérculos y Hortalizas"
2003,Chhattisgarh,Potato,49238,10228.0,5.158125,"Especias, Tubérculos y Hortalizas"
2008,Chhattisgarh,Turmeric,785,875.0,0.975625,"Especias, Tubérculos y Hortalizas"
2008,Chhattisgarh,Tobacco,14,27.0,0.506666667,Cultivos Industriales
2003,Chhattisgarh,Sannhamp,577,1702.0,0.3225,Cereales y Granos
2003,Chhattisgarh,Sugarcane,13290,5148.0,2.842666667,Cultivos Industriales
2003,Chhattisgarh,Sweet potato,15235,2665.0,5.71625,"Especias, Tubérculos y Hortalizas"
2003,Chhattisgarh,Tobacco,23,41.0,0.656,Cultivos Industriales
2003,Chhattisgarh,Turmeric,616,678.0,1.079375,"Especias, Tubérculos y Hortalizas"
2008,Chhattisgarh,Sweet potato,14161,2683.0,5.593888889,"Especias, Tubérculos y Hortalizas"
2008,Chhattisgarh,Sugarcane,22230,9034.0,2.77875,Cultivos Industriales
2008,Chhattisgarh,Sannhamp,482,1434.0,0.301176471,Cereales y Granos
2001,Chhattisgarh,Sugarcane,9046,3476.0,2.805714286,Cultivos Industriales
2008,Chhattisgarh,Onion,22242,4332.0,5.273125,"Especias, Tubérculos y Hortalizas"
2009,Chhattisgarh,Onion,22924,5013.0,4.292666667,"Especias, Tubérculos y Hortalizas"
2001,Chhattisgarh,Sweet potato,14001,2402.0,5.834375,"Especias, Tubérculos y Hortalizas"
2002,Chhattisgarh,Turmeric,586,680.0,1.030714286,"Especias, Tubérculos y Hortalizas"
2002,Chhattisgarh,Tobacco,18,39.0,0.52,Cultivos Industriales
2002,Chhattisgarh,Sweet potato,14824,2585.0,5.37,"Especias, Tubérculos y Hortalizas"
2002,Chhattisgarh,Sugarcane,9967,3957.0,2.751333333,Cultivos Industriales
2002,Chhattisgarh,Sannhamp,492,1672.0,0.2975,Cereales y Granos
2002,Chhattisgarh,Potato,61104,9564.0,6.6325,"Especias, Tubérculos y Hortalizas"
2002,Chhattisgarh,Onion,34830,4145.0,8.068,"Especias, Tubérculos y Hortalizas"
2002,Chhattisgarh,Ginger,1266,1382.0,1.057333333,"Especias, Tubérculos y Hortalizas"
2002,Chhattisgarh,Garlic,2288,816.0,2.982142857,"Especias, Tubérculos y Hortalizas"
2002,Chhattisgarh,Dry chillies,5687,6450.0,0.856875,"Especias, Tubérculos y Hortalizas"
2009,Chhattisgarh,Bajra,38728,537.0,74.30307692,Cereales y Granos
2002,Chhattisgarh,Coriander,969,3755.0,0.244285714,"Especias, Tubérculos y Hortalizas"
2009,Chhattisgarh,Coriander,858,3146.0,0.227222222,"Especias, Tubérculos y Hortalizas"
2009,Chhattisgarh,Cotton(lint),0,18.0,0.0,Fibras 
2002,Chhattisgarh,Bajra,10088,256.0,37.202,Cereales y Granos
2004,Chhattisgarh,Dry chillies,3601,6511.0,0.53375,"Especias, Tubérculos y Hortalizas"
2004,Chhattisgarh,Garlic,2309,860.0,2.91,"Especias, Tubérculos y Hortalizas"
2004,Chhattisgarh,Ginger,1318,1330.0,1.12375,"Especias, Tubérculos y Hortalizas"
2004,Chhattisgarh,Onion,27002,4472.0,6.1025,"Especias, Tubérculos y Hortalizas"
2004,Chhattisgarh,Potato,59892,10638.0,5.89625,"Especias, Tubérculos y Hortalizas"
2004,Chhattisgarh,Sannhamp,528,1673.0,0.303125,Cereales y Granos
2009,Chhattisgarh,Dry chillies,4251,6084.0,0.645,"Especias, Tubérculos y Hortalizas"
2009,Chhattisgarh,Garlic,2519,990.0,2.681428571,"Especias, Tubérculos y Hortalizas"
2004,Chhattisgarh,Sugarcane,16450,6770.0,2.764,Cultivos Industriales
2004,Chhattisgarh,Sweet potato,14673,2707.0,5.37875,"Especias, Tubérculos y Hortalizas"
2001,Chhattisgarh,Turmeric,591,649.0,1.075333333,"Especias, Tubérculos y Hortalizas"
2001,Chhattisgarh,Tobacco,22,40.0,0.6075,Cultivos Industriales
2009,Chhattisgarh,Ginger,1780,1780.0,0.828,"Especias, Tubérculos y Hortalizas"
2004,Chhattisgarh,Coriander,1011,4087.0,0.2475,"Especias, Tubérculos y Hortalizas"
2008,Chhattisgarh,Ginger,2107,1857.0,1.2475,"Especias, Tubérculos y Hortalizas"
2008,Chhattisgarh,Dry chillies,3190,6013.0,0.508333333,"Especias, Tubérculos y Hortalizas"
2007,Chhattisgarh,Coriander,891,3184.0,0.305,"Especias, Tubérculos y Hortalizas"
2007,Chhattisgarh,Bajra,19071,520.0,38.48533333,Cereales y Granos
2000,Chhattisgarh,Turmeric,642,635.0,1.060666667,"Especias, Tubérculos y Hortalizas"
2000,Chhattisgarh,Tobacco,20,42.0,0.346666667,Cultivos Industriales
2000,Chhattisgarh,Sweet potato,16869,2870.0,5.77875,"Especias, Tubérculos y Hortalizas"
2000,Chhattisgarh,Sugarcane,8628,3317.0,2.739333333,Cultivos Industriales
2000,Chhattisgarh,Sannhamp,502,1788.0,0.290625,Cereales y Granos
2000,Chhattisgarh,Potato,66090,9092.0,7.36625,"Especias, Tubérculos y Hortalizas"
2000,Chhattisgarh,Onion,26533,3362.0,7.798,"Especias, Tubérculos y Hortalizas"
2009,Chhattisgarh,Sannhamp,487,1532.0,0.275294118,Cereales y Granos
2009,Chhattisgarh,Sugarcane,35356,6788.0,3.389375,Cultivos Industriales
2009,Chhattisgarh,Sweet potato,15042,2793.0,5.366470588,"Especias, Tubérculos y Hortalizas"
2006,Chhattisgarh,Onion,23106,4484.0,6.496470588,"Especias, Tubérculos y Hortalizas"
2000,Chhattisgarh,Ginger,1539,1652.0,1.069166667,"Especias, Tubérculos y Hortalizas"
2000,Chhattisgarh,Garlic,2035,708.0,2.946923077,"Especias, Tubérculos y Hortalizas"
2000,Chhattisgarh,Dry chillies,1380,5434.0,0.250625,"Especias, Tubérculos y Hortalizas"
2000,Chhattisgarh,Coriander,892,3415.0,0.256,"Especias, Tubérculos y Hortalizas"
2000,Chhattisgarh,Bajra,8187,201.0,38.278,Cereales y Granos
2006,Chhattisgarh,Sannhamp,518,1571.0,0.321764706,Cereales y Granos
2006,Chhattisgarh,Sugarcane,20316,7991.0,2.463125,Cultivos Industriales
2006,Chhattisgarh,Sweet potato,15607,2683.0,5.116666667,"Especias, Tubérculos y Hortalizas"
2006,Chhattisgarh,Tobacco,16,16.0,1.0,Cultivos Industriales
2006,Chhattisgarh,Turmeric,743,879.0,0.792222222,"Especias, Tubérculos y Hortalizas"
2009,Chhattisgarh,Tobacco,11,22.0,0.39,Cultivos Industriales
2009,Chhattisgarh,Turmeric,766,906.0,0.757333333,"Especias, Tubérculos y Hortalizas"
2008,Chhattisgarh,Garlic,2372,941.0,2.917692308,"Especias, Tubérculos y Hortalizas"
2007,Chhattisgarh,Garlic,2530,901.0,3.006666667,"Especias, Tubérculos y Hortalizas"
2007,Chhattisgarh,Dry chillies,4205,6028.0,0.687222222,"Especias, Tubérculos y Hortalizas"
2007,Chhattisgarh,Onion,20891,4372.0,5.119411765,"Especias, Tubérculos y Hortalizas"
2008,Chhattisgarh,Coriander,865,3035.0,0.580588235,"Especias, Tubérculos y Hortalizas"
2008,Chhattisgarh,Bajra,10811,308.0,33.81733333,Cereales y Granos
2005,Chhattisgarh,Bajra,19037,493.0,37.39071429,Cereales y Granos
2005,Chhattisgarh,Coriander,1110,4008.0,0.258,"Especias, Tubérculos y Hortalizas"
2005,Chhattisgarh,Dry chillies,1666,6389.0,0.255625,"Especias, Tubérculos y Hortalizas"
2005,Chhattisgarh,Garlic,2518,899.0,2.986428571,"Especias, Tubérculos y Hortalizas"
2005,Chhattisgarh,Ginger,1582,1727.0,1.026875,"Especias, Tubérculos y Hortalizas"
2005,Chhattisgarh,Onion,25491,4534.0,5.413333333,"Especias, Tubérculos y Hortalizas"
2005,Chhattisgarh,Potato,48548,10614.0,4.965,"Especias, Tubérculos y Hortalizas"
2005,Chhattisgarh,Sannhamp,530,1652.0,0.326666667,Cereales y Granos
2005,Chhattisgarh,Sugarcane,18562,7422.0,2.86125,Cultivos Industriales
2005,Chhattisgarh,Sweet potato,15487,2700.0,5.54375,"Especias, Tubérculos y Hortalizas"
2005,Chhattisgarh,Tobacco,15,29.0,0.525,Cultivos Industriales
2005,Chhattisgarh,Turmeric,683,772.0,1.034285714,"Especias, Tubérculos y Hortalizas"
2004,Chhattisgarh,Bajra,9682,244.0,37.77538462,Cereales y Granos
2006,Chhattisgarh,Bajra,12394,307.0,33.11285714,Cereales y Granos
2006,Chhattisgarh,Coriander,1014,3629.0,0.250555556,"Especias, Tubérculos y Hortalizas"
2006,Chhattisgarh,Dry chillies,2135,6246.0,0.319444444,"Especias, Tubérculos y Hortalizas"
2006,Chhattisgarh,Garlic,2626,896.0,3.061666667,"Especias, Tubérculos y Hortalizas"
2006,Chhattisgarh,Ginger,2089,1888.0,1.158125,"Especias, Tubérculos y Hortalizas"
2007,Chhattisgarh,Turmeric,846,918.0,1.045,"Especias, Tubérculos y Hortalizas"
2007,Chhattisgarh,Tobacco,11,19.0,0.823333333,Cultivos Industriales
2007,Chhattisgarh,Sweet potato,15681,2671.0,5.865,"Especias, Tubérculos y Hortalizas"
2007,Chhattisgarh,Sugarcane,27254,10966.0,3.015,Cultivos Industriales
2007,Chhattisgarh,Sannhamp,536,1605.0,0.306470588,Cereales y Granos
2007,Chhattisgarh,Ginger,2037,1836.0,1.184705882,"Especias, Tubérculos y Hortalizas"
1998,Delhi,Sugarcane,300,5.0,60.0,Cultivos Industriales
2003,Delhi,Sugarcane,293,4.0,73.25,Cultivos Industriales
2003,Delhi,Potato,306,62.0,4.94,"Especias, Tubérculos y Hortalizas"
1998,Delhi,Potato,1048,142.0,7.38,"Especias, Tubérculos y Hortalizas"
1999,Delhi,Potato,1155,157.0,7.36,"Especias, Tubérculos y Hortalizas"
2004,Delhi,Sugarcane,301,4.0,75.25,Cultivos Industriales
2008,Delhi,Potato,1325,79.0,16.77,"Especias, Tubérculos y Hortalizas"
2009,Delhi,Sugarcane,226,3.0,75.33,Cultivos Industriales
2009,Delhi,Potato,21999,88.0,249.99,"Especias, Tubérculos y Hortalizas"
2008,Delhi,Sugarcane,226,3.0,75.33,Cultivos Industriales
2005,Delhi,Potato,841,53.0,15.87,"Especias, Tubérculos y Hortalizas"
2007,Delhi,Sugarcane,276,3.0,92.0,Cultivos Industriales
2007,Delhi,Potato,888,56.0,15.86,"Especias, Tubérculos y Hortalizas"
2006,Delhi,Potato,873,55.0,15.87,"Especias, Tubérculos y Hortalizas"
2005,Delhi,Sugarcane,225,4.0,56.25,Cultivos Industriales
2002,Delhi,Potato,446,61.0,7.31,"Especias, Tubérculos y Hortalizas"
2001,Delhi,Sugarcane,200,3.0,66.67,Cultivos Industriales
2001,Delhi,Potato,461,63.0,7.32,"Especias, Tubérculos y Hortalizas"
2000,Delhi,Sugarcane,200,5.0,40.0,Cultivos Industriales
2000,Delhi,Potato,45950,2487.0,18.48,"Especias, Tubérculos y Hortalizas"
1999,Delhi,Sugarcane,200,4.0,50.0,Cultivos Industriales
2002,Delhi,Sugarcane,340,5.0,68.0,Cultivos Industriales
2006,Delhi,Sugarcane,301,4.0,75.25,Cultivos Industriales
1999,Goa,Sugarcane,68440,1335.0,51.27,Cultivos Industriales
2002,Goa,Coconut ,122020000,25068.0,4867.56,Frutales
2002,Goa,Black pepper,103,583.0,0.18,"Especias, Tubérculos y Hortalizas"
1999,Goa,Coconut ,121580000,24975.0,4868.07,Frutales
2002,Goa,Banana,15743,2116.0,7.44,Frutales
2002,Goa,Cashewnut,23109,54373.0,0.43,Frutales
1999,Goa,Cashewnut,17274,53292.0,0.32,Frutales
2003,Goa,Black pepper,103,589.0,0.17,"Especias, Tubérculos y Hortalizas"
1999,Goa,Banana,14500,1950.0,7.44,Frutales
1999,Goa,Arecanut,1880,1550.0,1.21,Frutales
2003,Goa,Arecanut,2650,1600.0,1.66,Frutales
2003,Goa,Banana,16900,2179.0,7.76,Frutales
2002,Goa,Sugarcane,65470,1188.0,55.11,Cultivos Industriales
2003,Goa,Cashewnut,23233,54668.0,0.42,Frutales
2003,Goa,Coconut ,122220000,25110.0,4867.38,Frutales
2002,Goa,Arecanut,2500,1600.0,1.56,Frutales
1999,Goa,Black pepper,120,275.0,0.44,"Especias, Tubérculos y Hortalizas"
2000,Goa,Arecanut,2500,1600.0,1.56,Frutales
2009,Goa,Sugarcane,52343,893.0,50.95,Cultivos Industriales
2000,Goa,Black pepper,100,480.0,0.21,"Especias, Tubérculos y Hortalizas"
2004,Goa,Coconut ,123520000,25160.0,4909.375,Frutales
2004,Goa,Sugarcane,60583,1210.0,52.75,Cultivos Industriales
2005,Goa,Black pepper,137,626.0,0.22,"Especias, Tubérculos y Hortalizas"
2005,Goa,Cashewnut,27070,55021.0,0.49,Frutales
2005,Goa,Coconut ,125340000,25312.0,4951.73,Frutales
2005,Goa,Sugarcane,55867,1110.0,53.16,Cultivos Industriales
2007,Goa,Sugarcane,56027,1034.0,57.615,Cultivos Industriales
2007,Goa,Coconut ,127570000,25545.0,4993.77,Frutales
2007,Goa,Cashewnut,21942,55612.0,0.41,Frutales
2000,Goa,Banana,14745,2000.0,7.37,Frutales
2007,Goa,Black pepper,208,666.0,0.31,"Especias, Tubérculos y Hortalizas"
2001,Goa,Sugarcane,70565,1205.0,58.56,Cultivos Industriales
2001,Goa,Coconut ,125120000,25025.0,4999.8,Frutales
2001,Goa,Cashewnut,22976,54060.0,0.43,Frutales
2001,Goa,Black pepper,100,573.0,0.17,"Especias, Tubérculos y Hortalizas"
2001,Goa,Banana,15482,2100.0,7.37,Frutales
2001,Goa,Arecanut,2500,1600.0,1.56,Frutales
2006,Goa,Black pepper,169,648.0,0.26,"Especias, Tubérculos y Hortalizas"
2006,Goa,Cashewnut,24380,55302.0,0.44,Frutales
2004,Goa,Cashewnut,25556,54858.0,0.465,Frutales
2006,Goa,Coconut ,126680000,25468.0,4974.045,Frutales
2004,Goa,Black pepper,98,589.0,0.165,"Especias, Tubérculos y Hortalizas"
2008,Goa,Sugarcane,49253,1021.0,49.52,Cultivos Industriales
1997,Goa,Ragi,2476,2800.0,0.87,Cereales y Granos
2000,Goa,Cashewnut,21335,53767.0,0.4,Frutales
2000,Goa,Coconut ,125120000,25025.0,4999.8,Frutales
2000,Goa,Sugarcane,72750,1250.0,58.2,Cultivos Industriales
2003,Goa,Sugarcane,57607,1210.0,47.61,Cultivos Industriales
1998,Goa,Arecanut,1820,1500.0,1.21,Frutales
1998,Goa,Banana,14400,1900.0,7.58,Frutales
1998,Goa,Black pepper,70,250.0,0.28,"Especias, Tubérculos y Hortalizas"
1998,Goa,Cashewnut,15000,52875.0,0.28,Frutales
1998,Goa,Coconut ,121000000,24858.0,4867.65,Frutales
2006,Goa,Sugarcane,58279,1120.0,55.455,Cultivos Industriales
1998,Goa,Sugarcane,64000,1320.0,48.48,Cultivos Industriales
1998,Gujarat,Tobacco,184700,103700.0,1.80125,Cultivos Industriales
2006,Gujarat,Garlic,211300,32000.0,5.95,"Especias, Tubérculos y Hortalizas"
2006,Gujarat,Dry chillies,6400,6900.0,0.948421053,"Especias, Tubérculos y Hortalizas"
